label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
A,0.758493185043335,0.7933584451675415,0.7105683088302612,0.7641510367393494,0.6723068356513977,0.7018043994903564,0.6839323043823242,0.6382649540901184,0.7191295623779297,0.601820170879364,0.6961396932601929,0.5793279409408569,0.6876552104949951,0.48108789324760437,0.6892520189285278,0.42104965448379517,0.6908674240112305,0.36840420961380005,0.7387980222702026,0.5828453898429871,0.7269162535667419,0.5472928285598755,0.7199973464012146,0.5971960425376892,0.71485435962677,0.636509895324707,0.7783065438270569,0.5984037518501282,0.7627647519111633,0.5902566313743591,0.7481488585472107,0.6577484011650085,0.7388041615486145,0.7046410441398621,0.8152899146080017,0.624764084815979,0.7998151183128357,0.6138874888420105,0.7832400798797607,0.6622015237808228,0.7738879919052124,0.6984306573867798
A,0.7576798796653748,0.7913191318511963,0.7117937207221985,0.7653334140777588,0.6731985211372375,0.7056601643562317,0.683472752571106,0.6411514282226562,0.7198357582092285,0.6050857305526733,0.6945853233337402,0.5776920914649963,0.6870183944702148,0.4797976613044739,0.6890866756439209,0.4209636151790619,0.6917639970779419,0.3693077564239502,0.7386192679405212,0.5781587958335876,0.7254548072814941,0.5538167953491211,0.719988226890564,0.605530321598053,0.7172330021858215,0.6417282819747925,0.7789990305900574,0.593725860118866,0.7620174288749695,0.5995247960090637,0.7493506669998169,0.6653046607971191,0.7420855164527893,0.7059811949729919,0.8162660598754883,0.6206537485122681,0.8001670241355896,0.6245348453521729,0.783786416053772,0.6727280020713806,0.7751222848892212,0.7033436894416809
A,0.760327160358429,0.7954806089401245,0.7123064994812012,0.7648993730545044,0.6742017269134521,0.7034274935722351,0.6853110790252686,0.6406442523002625,0.7218448519706726,0.6036518812179565,0.697133481502533,0.5816190242767334,0.6883013844490051,0.4826018512248993,0.6895002722740173,0.4226217269897461,0.6913264989852905,0.3698660135269165,0.7396563291549683,0.5850260853767395,0.7270679473876953,0.5531327128410339,0.721392810344696,0.6058421730995178,0.7180160284042358,0.6453847885131836,0.7793744802474976,0.6010364890098572,0.7640110850334167,0.5929789543151855,0.7512797117233276,0.6608278155326843,0.743903636932373,0.706632137298584,0.8171840906143188,0.6274316906929016,0.8006839752197266,0.614894688129425,0.7856486439704895,0.6629599332809448,0.778233528137207,0.6982337832450867
A,0.7529579401016235,0.7953835725784302,0.7088161706924438,0.7610466480255127,0.6731788516044617,0.698274552822113,0.6836742758750916,0.6360803842544556,0.7207255959510803,0.6002455949783325,0.696150541305542,0.5808700323104858,0.6874045133590698,0.4814234673976898,0.6896257996559143,0.4216270446777344,0.6927836537361145,0.3679976463317871,0.739882230758667,0.5830075144767761,0.7268847823143005,0.5506173968315125,0.7203361988067627,0.6118214726448059,0.7177935838699341,0.6548015475273132,0.7803637385368347,0.5980939865112305,0.763272225856781,0.5898908972740173,0.7491306066513062,0.659031867980957,0.742802083492279,0.7028064131736755,0.8185334205627441,0.6231899261474609,0.8017392754554749,0.6084284782409668,0.7854967713356018,0.6559522151947021,0.779434084892273,0.6886158585548401
A,0.757746696472168,0.7884453535079956,0.7113991975784302,0.7576417326927185,0.674373984336853,0.6952394247055054,0.6855972409248352,0.6316373944282532,0.7227461934089661,0.5962907671928406,0.6941691040992737,0.5721333622932434,0.6865758895874023,0.47294366359710693,0.6882998943328857,0.41444525122642517,0.6910234093666077,0.36326730251312256,0.7376973032951355,0.5689674615859985,0.7300742864608765,0.5481420159339905,0.7238606214523315,0.5932402014732361,0.7178940773010254,0.6267659664154053,0.7784284353256226,0.582848072052002,0.7616870999336243,0.5998121500015259,0.7507291436195374,0.6646201014518738,0.7447831630706787,0.7067782878875732,0.8167890310287476,0.6079234480857849,0.7992608547210693,0.6149102449417114,0.7843604683876038,0.66179358959198,0.7769845128059387,0.6942551136016846
A,0.7603567838668823,0.7924181818962097,0.7111707329750061,0.7576112747192383,0.6744441986083984,0.6997190713882446,0.6843929290771484,0.6384616494178772,0.7199901938438416,0.6014170050621033,0.696586012840271,0.5809041857719421,0.6877627372741699,0.4810072183609009,0.6882568597793579,0.42038393020629883,0.6894524693489075,0.36611419916152954,0.7375263571739197,0.5876744985580444,0.7269089221954346,0.5393013954162598,0.7198063731193542,0.584867000579834,0.7149645090103149,0.6223120093345642,0.7769797444343567,0.6034092307090759,0.7651519775390625,0.5775294303894043,0.7512739300727844,0.6449294090270996,0.7439219355583191,0.694237232208252,0.8150395154953003,0.6282250881195068,0.8022471070289612,0.6020779013633728,0.7856202721595764,0.6495850086212158,0.7775994539260864,0.6880139112472534
A,0.7567551136016846,0.787643313407898,0.7092620730400085,0.758286714553833,0.6725006103515625,0.695614218711853,0.683388352394104,0.6323913335800171,0.7187432646751404,0.5973431468009949,0.6943215727806091,0.5733457207679749,0.6854041814804077,0.47604113817214966,0.6868357062339783,0.41713982820510864,0.6890761256217957,0.364707350730896,0.7376437187194824,0.5758301615715027,0.7271904349327087,0.5545041561126709,0.7218522429466248,0.6173095107078552,0.7197023630142212,0.6606634855270386,0.7774935960769653,0.5920419096946716,0.7637405395507812,0.5880447030067444,0.7503429651260376,0.6565173268318176,0.7442968487739563,0.6993979215621948,0.8150267601013184,0.6184881925582886,0.801798939704895,0.6059669852256775,0.7844639420509338,0.6554213166236877,0.7762621641159058,0.6897498965263367
A,0.7550516128540039,0.7902448773384094,0.709301769733429,0.7625133991241455,0.6715006232261658,0.7002695202827454,0.6827418208122253,0.6386480331420898,0.7163642644882202,0.602741003036499,0.6928663849830627,0.5764185786247253,0.6843512058258057,0.4809114933013916,0.6852766275405884,0.42317765951156616,0.6868446469306946,0.37175220251083374,0.7352696061134338,0.5792643427848816,0.7240240573883057,0.5416831374168396,0.7168222665786743,0.5826852321624756,0.7113529443740845,0.6131874322891235,0.7752660512924194,0.594212532043457,0.760277271270752,0.5850619077682495,0.7477735877037048,0.6532573103904724,0.7405156493186951,0.6995992660522461,0.81307053565979,0.6199610233306885,0.7974023818969727,0.6092506647109985,0.7817236185073853,0.6596150398254395,0.7745246887207031,0.695271909236908
A,0.7534644603729248,0.7956071496009827,0.7050612568855286,0.7609139084815979,0.6709945201873779,0.6997084021568298,0.6828203797340393,0.6386175155639648,0.7164404392242432,0.6033818125724792,0.6928290724754333,0.5823916792869568,0.6834399700164795,0.4842424988746643,0.6838145852088928,0.4236139953136444,0.6841789484024048,0.3698976933956146,0.7339279055595398,0.5901671648025513,0.7256965637207031,0.5467095971107483,0.7184107303619385,0.5819586515426636,0.7105699181556702,0.6117203235626221,0.7738280296325684,0.606593132019043,0.7632337212562561,0.579639196395874,0.7487661242485046,0.6443275809288025,0.7387589812278748,0.6953239440917969,0.8119354248046875,0.631871223449707,0.8002889752388,0.6043485403060913,0.781865656375885,0.6510323286056519,0.7704070210456848,0.691393256187439
A,0.7552496194839478,0.7933202981948853,0.7080038189888,0.7615429162979126,0.6701768040657043,0.7003254294395447,0.6781942844390869,0.6379171013832092,0.7130233645439148,0.6001665592193604,0.6911427974700928,0.5788834691047668,0.681928813457489,0.4822353422641754,0.682142436504364,0.422893762588501,0.6831984519958496,0.3699456453323364,0.7349703907966614,0.5777283906936646,0.7222654223442078,0.5594186782836914,0.7180863618850708,0.623849630355835,0.7169954776763916,0.6690725684165955,0.775277316570282,0.5921227931976318,0.757722020149231,0.5957823395729065,0.7455959320068359,0.663653552532196,0.7405853867530823,0.7057105898857117,0.8135770559310913,0.6170624494552612,0.7965047955513,0.6073393821716309,0.7797901630401611,0.6563962697982788,0.7724071145057678,0.690678596496582
A,0.7536121010780334,0.7888131141662598,0.7066043615341187,0.7582231760025024,0.6707668900489807,0.698601484298706,0.6811821460723877,0.6385074257850647,0.7147803902626038,0.6012915968894958,0.6912910342216492,0.5741260647773743,0.6820535659790039,0.47744449973106384,0.6824337244033813,0.4181750416755676,0.6839452981948853,0.3661033511161804,0.7344126105308533,0.5729884505271912,0.7243415713310242,0.5583148002624512,0.7202237248420715,0.6207016706466675,0.71883225440979,0.665535569190979,0.7740034461021423,0.5875584483146667,0.7578513622283936,0.5950697064399719,0.7459107637405396,0.6611184477806091,0.7406344413757324,0.7026252746582031,0.8114040493965149,0.6128888130187988,0.7946307063102722,0.6135962605476379,0.7785759568214417,0.6623309850692749,0.7718977332115173,0.6947522759437561
A,0.7559385299682617,0.7876946330070496,0.7084795236587524,0.7595794200897217,0.6699727177619934,0.697033703327179,0.6802435517311096,0.6341424584388733,0.7164461612701416,0.598152220249176,0.6917117834091187,0.57215416431427,0.6827792525291443,0.47604137659072876,0.6838634610176086,0.4181815981864929,0.6863161325454712,0.36712199449539185,0.7354652285575867,0.5739352107048035,0.7235227823257446,0.5518096089363098,0.7184072136878967,0.6119189262390137,0.7167580127716064,0.6533023715019226,0.7756744623184204,0.5908089876174927,0.7595075964927673,0.5909990072250366,0.7468715906143188,0.6610511541366577,0.7408867478370667,0.703931450843811,0.8131190538406372,0.6187253594398499,0.7978135943412781,0.610757052898407,0.7808103561401367,0.6623784303665161,0.7721681594848633,0.6970248222351074
A,0.7570842504501343,0.7886456251144409,0.7091160416603088,0.7583721280097961,0.6724027395248413,0.7018932700157166,0.683281660079956,0.6417055130004883,0.7190311551094055,0.6047850847244263,0.6935047507286072,0.577757716178894,0.6848475933074951,0.47892874479293823,0.6847917437553406,0.4209793210029602,0.6853923201560974,0.36861753463745117,0.7362298965454102,0.5797117948532104,0.7227791547775269,0.5539624691009521,0.7193229794502258,0.6174589395523071,0.7194259762763977,0.6599094867706299,0.7757127285003662,0.5942217111587524,0.7601719498634338,0.5846856236457825,0.7494983673095703,0.6505799889564514,0.7457494735717773,0.6912311315536499,0.8125594854354858,0.6187272667884827,0.7971799373626709,0.6064941883087158,0.7816824913024902,0.655612051486969,0.7757306098937988,0.6896119117736816
A,0.7541817426681519,0.7888258695602417,0.7083958387374878,0.7584459781646729,0.6716862320899963,0.6976339817047119,0.6818646192550659,0.6355663537979126,0.7161765098571777,0.5999695658683777,0.6924899220466614,0.5779891610145569,0.6830102205276489,0.4793069660663605,0.6839456558227539,0.41912734508514404,0.6851298213005066,0.36649590730667114,0.7341050505638123,0.5809245705604553,0.722632646560669,0.5441943407058716,0.7160022258758545,0.586807370185852,0.7101912498474121,0.6203118562698364,0.7736400365829468,0.5944637060165405,0.7587231397628784,0.585978627204895,0.7462195158004761,0.6550042629241943,0.738013744354248,0.7031521201133728,0.8115699887275696,0.6177892684936523,0.7955796718597412,0.6080234050750732,0.7802520394325256,0.6583764553070068,0.7723090052604675,0.6956363320350647
A,0.7580921053886414,0.7876160144805908,0.7101284265518188,0.7580814957618713,0.6723213791847229,0.7000516057014465,0.6817225217819214,0.6388765573501587,0.7161374092102051,0.6006614565849304,0.6918586492538452,0.5795822143554688,0.6826624274253845,0.4811457395553589,0.6836487054824829,0.42149168252944946,0.6851146817207336,0.36866891384124756,0.7343928813934326,0.5851560831069946,0.7248857617378235,0.5425178408622742,0.7187989354133606,0.5904641151428223,0.7142382264137268,0.6289263963699341,0.7743680477142334,0.6008507013320923,0.7632328271865845,0.5815837383270264,0.74764484167099,0.6501268744468689,0.7375357747077942,0.6984755992889404,0.812091052532196,0.6265788674354553,0.8023209571838379,0.6033165454864502,0.7833081483840942,0.6518723964691162,0.7710568308830261,0.6901723146438599
A,0.7569218277931213,0.7837049961090088,0.7093846797943115,0.7541733980178833,0.6725012063980103,0.6946326494216919,0.6837253570556641,0.6341046690940857,0.7185122966766357,0.5981928110122681,0.692462146282196,0.5736620426177979,0.6839731931686401,0.47631585597991943,0.6859251260757446,0.4170754551887512,0.6878442764282227,0.36558330059051514,0.7345646023750305,0.5765030384063721,0.7252147197723389,0.545150876045227,0.7191863656044006,0.5938787460327148,0.7129608988761902,0.6339666247367859,0.774000346660614,0.5906627178192139,0.760783851146698,0.583649754524231,0.748667299747467,0.6509832739830017,0.7396022081375122,0.6993866562843323,0.8117794990539551,0.6146639585494995,0.7962973117828369,0.6059394478797913,0.7805308699607849,0.6548805832862854,0.7703461050987244,0.6921050548553467
A,0.7461013197898865,0.7875937223434448,0.7017426490783691,0.7556877732276917,0.6680454611778259,0.694399356842041,0.6819309592247009,0.6349532008171082,0.7184146642684937,0.6011193990707397,0.6931413412094116,0.5750470161437988,0.6842153668403625,0.4780941307544708,0.68541020154953,0.4192992150783539,0.6872925758361816,0.3665546774864197,0.7359322309494019,0.5778521299362183,0.7247246503829956,0.5573774576187134,0.7199571132659912,0.6253429055213928,0.7186177968978882,0.6709728837013245,0.775230348110199,0.5938670635223389,0.7608989477157593,0.5874462127685547,0.7483158111572266,0.6571196913719177,0.7426624894142151,0.6997863054275513,0.8121323585510254,0.6192939281463623,0.7981408834457397,0.6075507998466492,0.7819640636444092,0.6572319865226746,0.7749840021133423,0.6898939609527588
A,0.7554128170013428,0.7923521995544434,0.7059744596481323,0.7596200704574585,0.6700810790061951,0.7004929184913635,0.6803473234176636,0.6413395404815674,0.7145983576774597,0.6045801043510437,0.6922121644020081,0.5752540826797485,0.6845309138298035,0.4803183078765869,0.685625433921814,0.420818567276001,0.6880096197128296,0.3693598508834839,0.7345607876777649,0.5718132853507996,0.7237385511398315,0.5649657249450684,0.7197526097297668,0.6253530383110046,0.7175052762031555,0.6710062026977539,0.7742513418197632,0.5852753520011902,0.7581204175949097,0.5986815690994263,0.7469704747200012,0.6615815162658691,0.7413199543952942,0.7036622166633606,0.811677098274231,0.6099264621734619,0.7948980331420898,0.614628255367279,0.780357301235199,0.6623274087905884,0.7744686007499695,0.6958194375038147
A,0.7495414018630981,0.7952144145965576,0.7020301818847656,0.7604673504829407,0.6684339046478271,0.6984844207763672,0.6812425851821899,0.6384400129318237,0.7146648168563843,0.6023293137550354,0.6908910274505615,0.5823942422866821,0.6835343241691589,0.48485520482063293,0.6850804090499878,0.4248225688934326,0.6866950988769531,0.3720356822013855,0.7324779629707336,0.5866867303848267,0.7222387790679932,0.5466288328170776,0.7156760096549988,0.5903825163841248,0.710213303565979,0.627653181552887,0.7719528675079346,0.6009838581085205,0.7581833004951477,0.5870482921600342,0.745677649974823,0.6528072953224182,0.7382772564888,0.7011273503303528,0.8099770545959473,0.6248629689216614,0.7952328324317932,0.6083497405052185,0.7794981002807617,0.6562533378601074,0.7722259759902954,0.694195032119751
A,0.7560790777206421,0.7895612716674805,0.7079315781593323,0.7592523097991943,0.6705182790756226,0.6988496780395508,0.6795353293418884,0.6381596922874451,0.7131683230400085,0.6025206446647644,0.6893467903137207,0.5775161981582642,0.681000292301178,0.47976526618003845,0.6827768087387085,0.4208056330680847,0.6852080225944519,0.36934083700180054,0.73175448179245,0.5773215293884277,0.7227698564529419,0.551243007183075,0.7183108329772949,0.5997292399406433,0.7141342759132385,0.6376885175704956,0.7715756893157959,0.5907784700393677,0.7558068037033081,0.5963220596313477,0.7455011010169983,0.6637647151947021,0.7397227883338928,0.709423303604126,0.8094850778579712,0.6143304109573364,0.7938874959945679,0.610531210899353,0.7795897722244263,0.6584838628768921,0.7725533246994019,0.6932591199874878
A,0.7503883242607117,0.7913280725479126,0.7041049003601074,0.7607181072235107,0.6687126755714417,0.7025313973426819,0.6791837215423584,0.6425620317459106,0.7122336030006409,0.6045375466346741,0.6907650828361511,0.5783491730690002,0.6829968690872192,0.4819401800632477,0.6845282316207886,0.422710657119751,0.6864240169525146,0.36998140811920166,0.7329728603363037,0.5801669955253601,0.7213331460952759,0.5492068529129028,0.7147555351257324,0.5945476293563843,0.7092556953430176,0.6277539730072021,0.7727118134498596,0.5947282910346985,0.756881594657898,0.5899060368537903,0.7445039749145508,0.6572332382202148,0.7365902662277222,0.7025887370109558,0.8101497888565063,0.6195477843284607,0.7930107712745667,0.6140449047088623,0.7776954770088196,0.6624897718429565,0.7699135541915894,0.6963365077972412
A,0.7562863230705261,0.7895978093147278,0.7086105942726135,0.7609609365463257,0.6703431606292725,0.7031217217445374,0.6787583827972412,0.6423516273498535,0.711337685585022,0.6047441959381104,0.688884973526001,0.5771023631095886,0.681299090385437,0.48056498169898987,0.6831567883491516,0.4215361773967743,0.6854825019836426,0.36940497159957886,0.7311756014823914,0.5766145586967468,0.7211957573890686,0.5525734424591064,0.7182424068450928,0.6023260354995728,0.7155536413192749,0.6403882503509521,0.7709123492240906,0.5896117091178894,0.7559287548065186,0.5945009589195251,0.744775652885437,0.6603250503540039,0.737369179725647,0.7050243616104126,0.80841064453125,0.6129189133644104,0.7922621965408325,0.6115546822547913,0.7786568999290466,0.6606922745704651,0.7718871831893921,0.6958304047584534
A,0.7542337775230408,0.7892562747001648,0.7073221206665039,0.7603798508644104,0.6703924536705017,0.7024807929992676,0.6801766753196716,0.6415852904319763,0.7140527367591858,0.6043036580085754,0.6908384561538696,0.5787277221679688,0.6824992895126343,0.4808407127857208,0.6839988231658936,0.4218265116214752,0.6866024136543274,0.3697143793106079,0.7323729991912842,0.5797953009605408,0.7217441201210022,0.5510731935501099,0.7172991037368774,0.6039572358131409,0.7151705026626587,0.6435292959213257,0.7710927128791809,0.5936292409896851,0.7565774321556091,0.5903173089027405,0.7452715039253235,0.6564920544624329,0.7392284870147705,0.7009233832359314,0.8076862096786499,0.6176427006721497,0.7911248803138733,0.6121661067008972,0.7783857583999634,0.659193754196167,0.7732400894165039,0.6923763751983643
A,0.7517358660697937,0.7867106795310974,0.7037988901138306,0.7572067379951477,0.6695590019226074,0.69706791639328,0.6813293695449829,0.6362324357032776,0.7124171257019043,0.5978010296821594,0.690346360206604,0.5776039361953735,0.6821197867393494,0.4808865785598755,0.6841139197349548,0.42061907052993774,0.6859608292579651,0.36766067147254944,0.7324604988098145,0.5799442529678345,0.7213842272758484,0.5547502636909485,0.7177504897117615,0.6077170968055725,0.7148647904396057,0.6499741673469543,0.7715092897415161,0.5938228368759155,0.755999743938446,0.5887819528579712,0.7447143793106079,0.6550487875938416,0.738027036190033,0.7014868259429932,0.8089153170585632,0.6172658801078796,0.7934706211090088,0.6037864685058594,0.7778546810150146,0.6535273790359497,0.7696419954299927,0.6919654607772827
A,0.7492045164108276,0.7820248007774353,0.7029213905334473,0.7542848587036133,0.6682251691818237,0.6950438022613525,0.6811922192573547,0.6342151761054993,0.7149286270141602,0.5982084274291992,0.6882898807525635,0.573322594165802,0.6808748841285706,0.47575321793556213,0.682691752910614,0.41658687591552734,0.6846404075622559,0.365073025226593,0.7302277088165283,0.5734512209892273,0.721569836139679,0.5481789112091064,0.7171391844749451,0.5921512246131897,0.7123352289199829,0.626063346862793,0.7694758772850037,0.586543083190918,0.7550501227378845,0.5906527638435364,0.744041919708252,0.6569823026657104,0.7367902994155884,0.7018657326698303,0.8067993521690369,0.6094472408294678,0.7902927994728088,0.6075350642204285,0.7764836549758911,0.6586291193962097,0.7698487639427185,0.6953616142272949
